0.09 16.00 277769953.96
0.10 22.00 436692884.49
0.10 16.00 230153073.28
0.11 29.00 358711860.80
0.12 31.00 356142062.18
0.12 20.00 196601596.55
0.13 49.00 363846524.88
0.14 44.00 258336314.72
0.15 49.00 290668665.63
0.16 69.00 265705482.28
0.17 77.00 264013190.28
0.18 94.00 266459552.22
0.19 116.00 267247052.49
0.20 148.00 283663295.06
0.21 152.00 251218203.93
0.23 173.00 254611728.07
0.24 214.00 252158642.87
0.26 231.00 245562008.84
0.27 309.00 250139116.01
0.29 298.00 209258503.11
0.31 409.00 230490717.48
0.33 468.00 220293924.37
0.35 540.00 214528303.56
0.37 573.00 194057569.88
0.39 601.00 167229801.20
0.42 745.00 170067430.09
0.44 907.00 173874274.46
0.47 950.00 151858267.46
0.50 1047.00 139559875.26
0.53 1158.00 124408108.11
0.56 1314.00 122907611.61
0.60 1471.00 111630621.25
0.63 1696.00 107305127.74
0.67 1794.00 95245895.05
0.71 1951.00 85606995.02
0.76 2133.00 77664313.23
0.81 2350.00 71732987.10
0.86 2702.00 66236578.02
0.91 2884.00 61503831.53
0.96 3160.00 55404150.48
1.02 3568.00 52324562.00
1.09 3810.00 45989384.69
1.16 4296.00 43307348.54
1.23 4768.00 40443104.78
1.30 5133.00 36147086.74
1.38 5466.00 32382049.53
1.47 5968.00 28743112.17
1.56 6452.00 26355685.93
1.66 7125.00 24306363.30
1.76 7692.00 21791006.23
1.87 8308.00 19659445.90
1.99 9181.00 18041531.68
2.11 9816.00 16064758.34
2.24 10924.00 14968652.96
2.38 11637.00 13262621.93
2.53 12497.00 11961881.24
2.69 13463.00 10664775.74
2.85 14481.00 9597786.06
3.03 15644.00 8607969.55
3.22 16963.00 7870703.94
3.42 18299.00 7000717.57
3.63 19414.00 6241871.21
3.86 20643.00 5465542.17
4.09 22037.00 4917120.10
4.35 23238.00 4281299.74
4.62 24346.00 3744350.93
4.91 25551.00 3298730.63
5.21 27041.00 2933546.80
5.53 28711.00 2563204.70
5.88 30158.00 2240219.40
6.24 31772.00 1981841.18
6.63 33238.00 1714265.95
7.04 34810.00 1506803.75
7.48 36210.00 1301584.14
7.94 38587.00 1168913.23
8.43 40868.00 1034321.22
8.96 42733.00 890092.06
9.51 44969.00 783786.99
10.10 47646.00 694398.30
10.73 49733.00 606876.30
11.40 52811.00 537809.17
12.10 56920.00 480412.74
12.86 60080.00 424259.30
13.65 64546.00 381452.06
14.50 68869.00 338776.56
15.40 72710.00 299223.06
16.36 76089.00 261903.78
17.37 80106.00 230197.40
18.45 84206.00 201189.78
19.60 86738.00 172620.46
20.81 90029.00 149357.64
22.10 93126.00 129121.78
23.48 99986.00 116671.20
24.93 97208.00 93574.01
26.48 96475.00 77615.68
28.12 92631.00 62321.03
29.87 92183.00 51493.02
31.72 93302.00 43866.50
33.69 92536.00 36305.11
35.78 94642.00 30866.70
38.01 96564.00 26158.10
40.36 97327.00 22045.67
42.87 97782.00 18441.56
45.53 104998.00 16567.46
48.36 115739.00 15406.63
51.36 117211.00 12928.48
54.55 120255.00 11012.15
57.93 126882.00 9720.34
61.53 126372.00 8029.73
65.35 129961.00 6932.96
69.40 129438.00 5763.99
73.71 98174.00 3631.18
78.29 0.00 0.00
83.14 0.00 0.00
88.31 0.00 0.00
93.79 0.00 0.00
99.61 0.00 0.00
105.79 0.00 0.00
112.36 0.00 0.00
119.33 0.00 0.00
126.74 0.00 0.00
134.60 0.00 0.00
142.96 0.00 0.00
151.83 0.00 0.00
161.26 0.00 0.00
171.26 0.00 0.00
181.89 0.00 0.00
193.18 0.00 0.00
205.18 0.00 0.00
217.91 0.00 0.00
231.44 0.00 0.00
245.80 0.00 0.00
261.06 0.00 0.00
277.26 0.00 0.00
294.47 0.00 0.00
312.75 0.00 0.00
332.16 0.00 0.00
352.78 0.00 0.00
374.68 0.00 0.00
397.93 0.00 0.00
422.63 0.00 0.00
448.86 0.00 0.00
476.72 0.00 0.00
506.31 0.00 0.00
537.74 0.00 0.00
571.12 0.00 0.00
606.57 0.00 0.00
644.22 0.00 0.00
684.20 0.00 0.00
726.67 0.00 0.00
