0.21 8.00 181361043.04
0.22 9.00 155961726.29
0.23 8.00 144237961.34
0.25 11.00 114992790.02
0.26 11.00 147103559.35
0.28 18.00 128488256.22
0.30 27.00 204966938.28
0.31 23.00 141798594.89
0.33 37.00 229886401.44
0.36 51.00 212585581.84
0.38 30.00 122728458.49
0.40 48.00 148532060.74
0.43 61.00 147087408.56
0.45 64.00 138920869.63
0.48 83.00 146978987.00
0.51 92.00 141203370.47
0.55 114.00 135950424.38
0.58 126.00 137709102.78
0.62 155.00 129928603.72
0.65 170.00 128187724.83
0.70 199.00 116629489.28
0.74 217.00 104518700.77
0.79 248.00 102634603.00
0.84 340.00 115282456.72
0.89 337.00 97074926.35
0.94 417.00 100766494.19
1.00 442.00 85394343.59
1.07 489.00 74035877.46
1.13 588.00 76663884.08
1.21 683.00 73851201.69
1.28 745.00 67600790.98
1.36 881.00 66799600.00
1.45 971.00 60328023.90
1.54 1042.00 50343765.77
1.64 1147.00 49093236.14
1.74 1326.00 45602457.56
1.85 1451.00 41792903.90
1.97 1652.00 39528155.64
2.09 1852.00 36692814.71
2.22 2072.00 33708557.55
2.36 2386.00 32569686.95
2.51 2634.00 30404197.63
2.67 2941.00 27712749.49
2.84 3231.00 25031832.47
3.02 3801.00 23983103.55
3.21 4124.00 22477673.31
3.41 4608.00 20850345.07
3.62 5131.00 19116937.80
3.85 5785.00 17946793.89
4.09 6357.00 16052230.12
4.35 6924.00 14535397.47
4.63 7954.00 13829050.56
4.92 8742.00 12792312.76
5.23 9562.00 11720138.51
5.56 10534.00 10671184.50
5.91 11691.00 9819118.95
6.28 12815.00 8904315.19
6.67 14309.00 8319604.04
7.09 15624.00 7596937.10
7.54 17236.00 6932236.78
8.01 18892.00 6393280.23
8.52 20930.00 5801337.52
9.06 22907.00 5302526.89
9.63 24658.00 4721767.45
10.23 27016.00 4317156.49
10.88 28980.00 3863978.22
11.56 31152.00 3455188.90
12.29 33620.00 3113917.24
13.06 36284.00 2785167.82
13.89 38633.00 2461674.46
14.76 41683.00 2213194.88
15.69 44211.00 1950305.39
16.68 47041.00 1722930.19
17.73 49849.00 1515531.87
18.85 52868.00 1335875.94
20.03 55425.00 1171822.07
21.30 59182.00 1044118.50
22.64 62918.00 917971.75
24.06 67063.00 816022.84
25.58 70379.00 711892.95
27.19 75245.00 636507.90
28.90 77994.00 548974.99
30.72 82114.00 478939.19
32.66 86751.00 420701.69
34.72 91121.00 367200.03
36.90 95306.00 321478.04
39.23 100284.00 280967.89
41.70 107615.00 251940.83
44.32 112881.00 219484.31
47.12 116597.00 188176.86
50.08 120086.00 161296.38
53.24 125167.00 139648.70
56.59 133273.00 123978.37
60.16 142957.00 111363.91
63.95 144428.00 92810.54
67.97 150420.00 80816.68
72.26 151872.00 67521.40
76.81 156365.00 57761.99
81.64 164237.00 50863.84
86.79 166433.00 42566.16
92.25 170196.00 36464.58
98.06 168936.00 30015.10
104.24 177582.00 26403.91
110.81 187445.00 23176.44
117.79 168332.00 17178.12
125.20 157721.00 13438.31
133.09 162158.00 11692.99
141.47 154077.00 9147.32
150.38 161817.00 8006.77
159.86 166020.00 6759.11
169.92 187562.00 6403.36
180.63 178894.00 5074.67
192.00 51435.00 1207.03
204.10 0.00 0.00
216.95 0.00 0.00
230.62 0.00 0.00
245.14 0.00 0.00
260.59 0.00 0.00
277.00 0.00 0.00
294.45 0.00 0.00
312.99 0.00 0.00
332.71 0.00 0.00
353.66 0.00 0.00
375.94 0.00 0.00
399.62 0.00 0.00
424.79 0.00 0.00
451.54 0.00 0.00
479.98 0.00 0.00
510.22 0.00 0.00
542.35 0.00 0.00
576.51 0.00 0.00
612.83 0.00 0.00
651.43 0.00 0.00
692.46 0.00 0.00
736.07 0.00 0.00
782.43 0.00 0.00
831.72 0.00 0.00
884.10 0.00 0.00
939.79 0.00 0.00
998.98 0.00 0.00
1061.91 0.00 0.00
1128.79 0.00 0.00
1199.89 0.00 0.00
1275.47 0.00 0.00
1355.80 0.00 0.00
1441.20 0.00 0.00
1531.98 0.00 0.00
1628.47 0.00 0.00
1731.04 0.00 0.00
1840.07 0.00 0.00
