0.21 9.00 185876568.29
0.22 14.00 267364321.85
0.23 7.00 83652293.38
0.25 18.00 198455423.03
0.26 12.00 122682693.51
0.28 22.00 188770750.43
0.30 25.00 189116600.86
0.32 33.00 206690311.11
0.34 31.00 132802580.12
0.36 45.00 206764759.24
0.38 55.00 172893190.58
0.40 68.00 167794029.33
0.43 77.00 180083525.04
0.46 89.00 161000559.19
0.49 88.00 141429147.25
0.52 145.00 190378511.16
0.55 161.00 182615822.33
0.58 186.00 168620747.53
0.62 215.00 161708963.54
0.66 242.00 151187059.10
0.70 288.00 148378770.13
0.75 329.00 143259470.78
0.79 349.00 126189787.30
0.84 412.00 122060861.93
0.90 479.00 115073512.52
0.96 547.00 116235230.32
1.02 598.00 99791447.83
1.08 696.00 96765924.40
1.15 791.00 96509933.16
1.22 900.00 85942349.76
1.30 1006.00 80827522.88
1.38 1096.00 75728075.31
1.47 1321.00 74251457.19
1.56 1416.00 65895121.31
1.66 1563.00 58976055.44
1.77 1653.00 52819722.69
1.88 1848.00 48494210.95
2.00 1999.00 44590940.48
2.13 2293.00 40289979.49
2.26 2475.00 37541684.48
2.40 2773.00 35233830.51
2.56 3162.00 33273148.40
2.72 3348.00 29109345.57
2.89 3547.00 25507398.42
3.08 3959.00 23519703.60
3.27 4379.00 22210688.39
3.48 4773.00 19334478.31
3.70 5076.00 17412129.99
3.93 5706.00 16074937.01
4.18 6177.00 14745673.95
4.45 6825.00 13312799.74
4.73 7397.00 12054693.86
5.03 8234.00 11077085.55
5.35 8826.00 9646576.57
5.69 9627.00 8951288.52
6.05 10714.00 8300125.18
6.43 11616.00 7432225.00
6.84 12515.00 6572661.18
7.28 13760.00 6150939.49
7.74 14637.00 5392502.51
8.23 16006.00 4896485.27
8.75 16873.00 4280298.76
9.31 18105.00 3821955.21
9.90 19751.00 3452008.46
10.52 21182.00 3099585.09
11.19 23116.00 2772535.22
11.90 25084.00 2535649.62
12.66 27147.00 2256114.82
13.46 28965.00 2007558.86
14.31 31117.00 1790790.32
15.22 33737.00 1631191.77
16.19 35720.00 1420236.38
17.22 39123.00 1285032.25
18.31 42198.00 1163203.12
19.47 45457.00 1040566.83
20.70 48991.00 931743.62
22.02 53293.00 842668.33
23.42 57711.00 761314.54
24.90 60205.00 654906.37
26.48 63472.00 576087.23
28.16 68433.00 515495.27
29.95 73275.00 457072.74
31.85 77943.00 403375.71
33.87 83521.00 361225.76
36.02 87650.00 313464.89
38.30 91510.00 273297.55
40.73 97478.00 240961.29
43.32 103553.00 213152.91
46.07 110113.00 188310.92
48.99 117183.00 167040.34
52.10 133485.00 158354.27
55.40 138899.00 137339.68
58.92 139508.00 113998.39
62.66 151543.00 103474.03
66.63 155400.00 87660.89
70.86 161850.00 75879.08
75.36 176696.00 69013.77
80.14 182550.00 59050.26
85.22 190255.00 51243.04
90.63 202734.00 45387.82
96.38 209134.00 38856.46
102.49 251010.00 38973.16
109.00 267114.00 34604.51
115.91 226006.00 24197.17
123.27 218035.00 19378.89
131.09 211327.00 15565.13
139.41 206488.00 12650.16
148.25 201354.00 10238.79
157.66 223873.00 9511.13
167.66 256893.00 9095.47
178.30 209302.00 6131.75
189.61 185203.00 4490.12
201.64 41531.00 842.40
214.44 0.00 0.00
228.04 0.00 0.00
242.51 0.00 0.00
257.90 0.00 0.00
274.26 0.00 0.00
291.66 0.00 0.00
310.17 0.00 0.00
329.85 0.00 0.00
350.78 0.00 0.00
373.04 0.00 0.00
396.70 0.00 0.00
421.88 0.00 0.00
448.64 0.00 0.00
477.11 0.00 0.00
507.38 0.00 0.00
539.57 0.00 0.00
573.81 0.00 0.00
610.22 0.00 0.00
648.93 0.00 0.00
690.11 0.00 0.00
733.90 0.00 0.00
780.46 0.00 0.00
829.98 0.00 0.00
882.64 0.00 0.00
938.64 0.00 0.00
998.20 0.00 0.00
1061.54 0.00 0.00
1128.89 0.00 0.00
1200.52 0.00 0.00
1276.69 0.00 0.00
1357.69 0.00 0.00
1443.84 0.00 0.00
1535.45 0.00 0.00
1632.87 0.00 0.00
1736.47 0.00 0.00
1846.65 0.00 0.00
1963.82 0.00 0.00
