0.14 6.00 120612570.60
0.14 10.00 191735411.63
0.15 7.00 89045463.24
0.16 14.00 198291395.40
0.17 10.00 153921390.56
0.18 18.00 183932930.53
0.19 19.00 156274018.79
0.21 26.00 183861721.76
0.22 32.00 190139884.52
0.23 39.00 207802342.38
0.25 39.00 131433010.79
0.26 58.00 194570199.74
0.28 51.00 131187348.84
0.29 56.00 121416783.70
0.31 77.00 150125945.10
0.33 101.00 187252217.12
0.35 116.00 157479806.78
0.37 109.00 117424684.50
0.39 141.00 132000604.71
0.42 157.00 115993092.37
0.44 206.00 129532064.10
0.47 207.00 121582813.24
0.50 246.00 111377356.93
0.53 264.00 103817151.47
0.56 316.00 101207107.08
0.60 331.00 87933150.26
0.63 391.00 92852907.23
0.67 461.00 89461133.42
0.71 516.00 83874436.64
0.75 555.00 72542609.71
0.80 614.00 64541472.38
0.85 702.00 63767690.46
0.90 783.00 60524899.38
0.96 772.00 48565729.05
1.01 878.00 46735955.99
1.08 1020.00 43883386.28
1.14 1102.00 41857236.92
1.21 1210.00 37403437.74
1.28 1262.00 32202250.08
1.36 1447.00 32086529.85
1.44 1588.00 28572543.65
1.53 1686.00 25639430.42
1.62 1836.00 22535801.27
1.72 2083.00 22521352.22
1.83 2218.00 19326771.53
1.94 2461.00 18701258.82
2.06 2698.00 16763938.69
2.18 2963.00 15409801.98
2.31 3176.00 13832979.26
2.45 3559.00 12794627.71
2.60 3741.00 11335590.16
2.76 4113.00 10655691.79
2.93 4563.00 9744183.09
3.11 4795.00 8548283.80
3.29 5140.00 7520258.32
3.49 5580.00 6947169.79
3.71 6072.00 6358999.20
3.93 6459.00 5631381.50
4.17 7029.00 5104536.32
4.42 7410.00 4588103.33
4.69 8063.00 4152209.13
4.98 8637.00 3699317.37
5.28 9464.00 3390041.39
5.60 10156.00 3050250.45
5.94 10905.00 2737226.06
6.30 11618.00 2427944.49
6.68 12543.00 2225342.29
7.09 13475.00 1985297.70
7.52 14304.00 1751588.81
7.97 15215.00 1571617.64
8.46 16303.00 1421156.53
8.97 17580.00 1272508.45
9.52 18423.00 1110933.07
10.09 19667.00 998329.98
10.71 20833.00 884911.98
11.36 22107.00 787644.18
12.05 23251.00 691355.52
12.78 24702.00 621866.35
13.55 26351.00 555323.91
14.37 28016.00 493238.86
15.25 30171.00 448053.77
16.17 31377.00 389708.21
17.15 33294.00 341711.10
18.20 35131.00 303160.52
19.30 38009.00 275871.42
20.47 39536.00 238119.03
21.71 41793.00 211997.63
23.03 44494.00 189068.89
24.43 46233.00 165256.99
25.91 49028.00 148005.53
27.49 51303.00 128783.29
29.16 51410.00 108567.67
30.93 52060.00 92186.91
32.80 51319.00 76483.93
34.79 49947.00 61745.84
36.91 49731.00 51029.94
39.15 50268.00 42730.10
41.52 51477.00 37189.22
44.04 53195.00 32141.58
46.72 53594.00 27063.55
49.55 56627.00 23971.41
52.56 60479.00 21467.96
55.75 62427.00 18586.35
59.14 62526.00 15499.47
62.73 62154.00 13042.76
66.54 62584.00 11025.35
70.57 61355.00 9063.46
74.86 57552.00 7155.11
79.40 56804.00 5934.91
84.22 62628.00 5664.81
89.34 33206.00 2551.28
94.76 0.00 0.00
100.51 0.00 0.00
106.61 0.00 0.00
113.08 0.00 0.00
119.95 0.00 0.00
127.23 0.00 0.00
134.95 0.00 0.00
143.15 0.00 0.00
151.84 0.00 0.00
161.05 0.00 0.00
170.83 0.00 0.00
181.20 0.00 0.00
192.20 0.00 0.00
203.87 0.00 0.00
216.24 0.00 0.00
229.37 0.00 0.00
243.29 0.00 0.00
258.06 0.00 0.00
273.73 0.00 0.00
290.34 0.00 0.00
307.97 0.00 0.00
326.66 0.00 0.00
346.49 0.00 0.00
367.53 0.00 0.00
389.84 0.00 0.00
413.50 0.00 0.00
438.60 0.00 0.00
465.23 0.00 0.00
493.47 0.00 0.00
523.43 0.00 0.00
555.20 0.00 0.00
588.91 0.00 0.00
624.66 0.00 0.00
662.57 0.00 0.00
702.80 0.00 0.00
745.46 0.00 0.00
790.71 0.00 0.00
838.71 0.00 0.00
889.63 0.00 0.00
