0.21 10.00 164489681.96
0.22 10.00 180513710.41
0.23 13.00 162172113.03
0.25 14.00 183517538.98
0.26 12.00 121704711.77
0.28 22.00 166221283.36
0.30 24.00 168010514.86
0.32 31.00 158062841.93
0.34 37.00 163306744.03
0.36 48.00 152875236.58
0.38 57.00 155992775.33
0.41 58.00 171591838.53
0.43 66.00 124823285.88
0.46 85.00 142216795.93
0.49 90.00 161724826.58
0.52 128.00 159703471.01
0.55 133.00 134200365.41
0.59 168.00 147435157.44
0.62 186.00 139401819.96
0.66 182.00 108101422.73
0.71 258.00 128012598.99
0.75 288.00 119108347.87
0.80 326.00 114822958.02
0.85 386.00 107430472.78
0.90 419.00 97083482.74
0.96 485.00 98283118.95
1.02 581.00 95593953.13
1.09 679.00 90726276.13
1.16 730.00 81755811.53
1.23 794.00 72723000.51
1.31 877.00 69708984.21
1.39 1000.00 65121136.38
1.48 1111.00 59061824.30
1.58 1188.00 53561816.08
1.68 1311.00 47471469.56
1.78 1496.00 45236962.02
1.90 1587.00 39996896.33
2.02 1726.00 35781754.02
2.15 2050.00 35702428.41
2.28 2135.00 30828918.99
2.43 2331.00 26881143.19
2.59 2560.00 25294090.02
2.75 2779.00 22297514.17
2.93 3148.00 22331108.64
3.11 3426.00 18765405.76
3.31 3634.00 17066062.58
3.52 4016.00 15236398.59
3.75 4369.00 14143533.90
3.98 4745.00 12742953.43
4.24 4926.00 10885028.81
4.51 5385.00 9894110.65
4.80 5777.00 8926995.09
5.10 6126.00 7732875.27
5.43 6588.00 6970500.28
5.77 7246.00 6398759.68
6.14 7702.00 5652216.26
6.53 8150.00 4988404.05
6.95 8772.00 4405005.48
7.39 9414.00 3948306.65
7.86 9939.00 3439648.66
8.36 10678.00 3037231.75
8.90 11388.00 2729122.71
9.46 12144.00 2394482.46
10.07 13124.00 2145769.94
10.71 14013.00 1929724.12
11.39 15158.00 1725073.32
12.12 16115.00 1510560.06
12.89 17091.00 1341994.42
13.71 18503.00 1205597.53
14.58 20005.00 1078565.12
15.51 21450.00 958005.40
16.50 23021.00 860481.56
17.55 24848.00 763770.26
18.67 26792.00 691534.72
19.86 29104.00 622902.84
21.13 31835.00 562722.79
22.48 35183.00 521139.39
23.91 38376.00 470490.60
25.43 41825.00 424868.51
27.05 45389.00 382630.62
28.78 49703.00 348161.19
30.61 55054.00 320663.39
32.56 61410.00 295363.31
34.64 69234.00 278833.89
36.85 79570.00 265891.96
39.19 91595.00 254384.20
41.69 106594.00 246553.99
44.35 111960.00 214401.22
47.18 110270.00 174932.40
50.18 109923.00 145140.68
53.38 110059.00 120257.00
56.78 111266.00 101111.85
60.40 117204.00 88295.81
64.25 119971.00 75145.32
68.35 121531.00 63047.88
72.70 126444.00 54470.84
77.34 130529.00 47019.54
82.27 134993.00 40035.15
87.51 147472.00 36536.68
93.09 160686.00 32964.56
99.02 178177.00 30372.86
105.33 195712.00 27789.57
112.04 193283.00 22750.62
119.18 205302.00 20072.55
126.78 226284.00 18404.17
134.86 249686.00 16880.79
143.46 260673.00 14611.58
152.60 286884.00 13450.13
162.33 272338.00 10577.73
172.67 236209.00 7658.85
183.68 170902.00 4571.60
195.38 103242.00 2290.14
207.84 30706.00 565.95
221.08 0.00 0.00
235.17 0.00 0.00
250.16 0.00 0.00
266.11 0.00 0.00
283.07 0.00 0.00
301.11 0.00 0.00
320.30 0.00 0.00
340.71 0.00 0.00
362.43 0.00 0.00
385.53 0.00 0.00
410.10 0.00 0.00
436.24 0.00 0.00
464.04 0.00 0.00
493.62 0.00 0.00
525.08 0.00 0.00
558.54 0.00 0.00
594.14 0.00 0.00
632.01 0.00 0.00
672.29 0.00 0.00
715.14 0.00 0.00
760.72 0.00 0.00
809.21 0.00 0.00
860.78 0.00 0.00
915.64 0.00 0.00
974.00 0.00 0.00
1036.08 0.00 0.00
1102.11 0.00 0.00
1172.36 0.00 0.00
1247.08 0.00 0.00
1326.56 0.00 0.00
1411.11 0.00 0.00
1501.05 0.00 0.00
1596.71 0.00 0.00
1698.48 0.00 0.00
1806.73 0.00 0.00
1921.89 0.00 0.00
2044.38 0.00 0.00
