0.21 11.00 279932207.60
0.22 13.00 198490671.67
0.23 13.00 221012625.38
0.25 22.00 246060863.46
0.26 21.00 214925689.06
0.28 23.00 162329098.65
0.30 22.00 186790447.10
0.31 23.00 142343155.52
0.33 35.00 190899188.57
0.36 41.00 222648384.40
0.38 48.00 174950404.76
0.40 48.00 142121719.67
0.43 59.00 167401458.56
0.45 71.00 168399679.68
0.48 99.00 159365604.20
0.51 100.00 143433807.55
0.54 115.00 129987813.01
0.58 148.00 157643520.71
0.62 159.00 146654485.61
0.65 174.00 124079879.17
0.69 205.00 110865672.19
0.74 264.00 128036032.02
0.78 281.00 112749389.19
0.83 326.00 113833492.38
0.89 366.00 100417612.72
0.94 440.00 104768842.50
1.00 542.00 100084069.21
1.06 560.00 88336353.94
1.13 687.00 90378965.11
1.20 772.00 82042865.01
1.28 816.00 73508248.37
1.36 892.00 65916046.52
1.44 1066.00 65169696.04
1.54 1270.00 65048522.69
1.63 1319.00 57097952.82
1.73 1420.00 50369302.29
1.84 1668.00 48534249.34
1.96 1899.00 46187914.76
2.08 2108.00 42938812.65
2.21 2419.00 41101167.31
2.35 2630.00 36327270.48
2.50 3019.00 34585684.15
2.66 3324.00 31342228.50
2.83 3796.00 29830271.26
3.00 4113.00 27515404.87
3.19 4629.00 25243387.64
3.39 5085.00 23386320.27
3.61 5680.00 21350969.03
3.83 6240.00 19635090.61
4.07 6797.00 17602891.16
4.33 7656.00 16711744.04
4.60 8283.00 15000241.12
4.89 9360.00 13893059.39
5.20 10168.00 12708723.52
5.53 11212.00 11689329.46
5.87 12299.00 10471224.64
6.24 13216.00 9462132.57
6.63 14521.00 8640829.50
7.05 15754.00 7751771.59
7.50 17084.00 6991340.83
7.97 18413.00 6357617.07
8.47 20265.00 5762376.77
9.00 21859.00 5128613.53
9.57 23646.00 4649313.07
10.17 25328.00 4163936.32
10.81 27294.00 3711155.62
11.49 29743.00 3374870.26
12.21 31362.00 2974287.81
12.98 33882.00 2627834.53
13.79 36460.00 2370867.25
14.66 39415.00 2146354.48
15.58 42286.00 1902098.75
16.56 45236.00 1701656.61
17.60 48910.00 1530322.71
18.71 52342.00 1366416.81
19.89 57295.00 1233413.56
21.14 62740.00 1133756.15
22.47 70443.00 1062836.55
23.88 80648.00 1015587.14
25.38 83260.00 869522.18
26.98 84843.00 732965.36
28.67 87059.00 625462.76
30.48 88780.00 530422.96
32.39 89180.00 442314.70
34.43 90173.00 373101.03
36.59 90413.00 310414.59
38.89 91254.00 261761.34
41.34 91768.00 218726.51
43.94 91241.00 180947.53
46.70 91766.00 151830.69
49.64 94675.00 130318.35
52.76 97118.00 111262.18
56.08 101682.00 97550.36
59.61 100969.00 80365.53
63.35 104502.00 69120.63
67.34 112261.00 61939.40
71.57 116841.00 53586.84
76.07 120307.00 45497.91
80.86 126773.00 40244.00
85.94 136893.00 36185.90
91.34 144275.00 31886.29
97.09 145290.00 26712.23
103.19 143888.00 22087.80
109.68 143297.00 18178.79
116.58 152435.00 16121.30
123.91 158788.00 14060.90
131.70 162155.00 11837.41
139.98 167188.00 10315.44
148.79 180031.00 9140.07
158.14 197866.00 8459.03
168.09 200815.00 7054.73
178.66 205002.00 6058.80
189.89 14069.00 344.76
201.83 0.00 0.00
214.52 0.00 0.00
228.01 0.00 0.00
242.35 0.00 0.00
257.59 0.00 0.00
273.79 0.00 0.00
291.00 0.00 0.00
309.30 0.00 0.00
328.75 0.00 0.00
349.42 0.00 0.00
371.39 0.00 0.00
394.75 0.00 0.00
419.57 0.00 0.00
445.95 0.00 0.00
474.00 0.00 0.00
503.80 0.00 0.00
535.48 0.00 0.00
569.15 0.00 0.00
604.94 0.00 0.00
642.98 0.00 0.00
683.41 0.00 0.00
726.39 0.00 0.00
772.06 0.00 0.00
820.61 0.00 0.00
872.21 0.00 0.00
927.06 0.00 0.00
985.36 0.00 0.00
1047.32 0.00 0.00
1113.17 0.00 0.00
1183.17 0.00 0.00
1257.57 0.00 0.00
1336.65 0.00 0.00
1420.70 0.00 0.00
1510.04 0.00 0.00
1604.99 0.00 0.00
1705.91 0.00 0.00
1813.18 0.00 0.00
