0.21 0.00 0.00
0.22 2.00 56445285.81
0.23 0.00 0.00
0.25 3.00 59294673.17
0.26 2.00 33080555.41
0.28 2.00 27683510.70
0.29 1.00 11583493.01
0.31 6.00 58161977.40
0.33 5.00 40560779.18
0.35 5.00 33943346.80
0.37 7.00 39767754.49
0.39 9.00 42788189.49
0.42 9.00 35807358.34
0.44 14.00 46612906.18
0.47 10.00 27862912.89
0.50 14.00 32643966.60
0.53 17.00 33172040.16
0.56 18.00 29393015.14
0.60 19.00 25964119.91
0.63 26.00 29733205.00
0.67 31.00 29667328.68
0.71 38.00 30433276.93
0.76 43.00 28819201.85
0.80 45.00 25239129.92
0.85 64.00 30039327.89
0.90 66.00 25924031.77
0.96 92.00 30240906.73
1.02 82.00 22556369.79
1.08 114.00 26242703.69
1.15 132.00 25428809.52
1.22 146.00 23537120.20
1.29 190.00 25633177.36
1.37 216.00 24386583.71
1.45 262.00 24754084.94
1.54 318.00 25143230.55
1.64 316.00 20908814.63
1.74 379.00 20986011.75
1.84 474.00 21964302.45
1.96 533.00 20668771.06
2.08 587.00 19049076.20
2.20 679.00 18439704.79
2.34 824.00 18726636.20
2.48 946.00 17991694.59
2.63 1010.00 16074988.82
2.79 1275.00 16981961.92
2.97 1334.00 14869004.04
3.15 1545.00 14411291.59
3.34 1713.00 13371500.87
3.54 1983.00 12953701.35
3.76 2198.00 12015648.80
3.99 2549.00 11661052.36
4.23 2738.00 10482134.45
4.49 3029.00 9704293.60
4.77 3301.00 8850311.37
5.06 3685.00 8267969.96
5.37 4052.00 7608152.46
5.70 4424.00 6951415.70
6.05 4770.00 6272272.14
6.42 5127.00 5641806.72
6.81 5623.00 5178110.83
7.23 6077.00 4683180.17
7.67 6813.00 4393780.85
8.14 7207.00 3889581.68
8.63 7813.00 3528698.64
9.16 8328.00 3147645.65
9.72 8887.00 2810921.20
10.32 9131.00 2416908.48
10.95 9776.00 2165466.29
11.62 10311.00 1911346.36
12.33 10866.00 1685608.37
13.08 11448.00 1486157.96
13.88 12098.00 1314308.46
14.73 12927.00 1175248.87
15.63 13257.00 1008615.70
16.59 14069.00 895760.83
17.60 14627.00 779349.88
18.68 15421.00 687603.57
19.82 16072.00 599713.57
21.04 16984.00 530349.68
22.32 17702.00 462586.59
23.69 18552.00 405704.48
25.14 19667.00 359919.65
26.68 20365.00 311889.12
28.31 21428.00 274628.64
30.04 22244.00 238575.28
31.88 23308.00 209202.05
33.83 24068.00 180779.55
35.89 25619.00 161034.84
38.09 26530.00 139554.32
40.42 27406.00 120642.43
42.89 28052.00 103339.56
45.52 28821.00 88850.57
48.30 30864.00 79625.42
51.25 33705.00 72768.30
54.39 35829.00 64733.78
57.72 36944.00 55858.41
61.25 37611.00 47589.15
64.99 38769.00 41051.21
68.97 39464.00 34969.62
73.19 41329.00 30647.36
77.66 45746.00 28388.32
82.41 43991.00 22845.40
87.46 44133.00 19183.59
92.80 43450.00 15802.34
98.48 43917.00 13366.34
104.51 46124.00 11747.77
110.90 44957.00 9584.20
117.68 44013.00 7850.66
124.88 44905.00 6702.98
132.52 47483.00 5931.44
140.62 47451.00 4961.27
149.22 5829.00 509.93
158.35 0.00 0.00
168.04 0.00 0.00
178.32 0.00 0.00
189.22 0.00 0.00
200.80 0.00 0.00
213.08 0.00 0.00
226.11 0.00 0.00
239.94 0.00 0.00
254.62 0.00 0.00
270.20 0.00 0.00
286.72 0.00 0.00
304.26 0.00 0.00
322.87 0.00 0.00
342.62 0.00 0.00
363.58 0.00 0.00
385.82 0.00 0.00
409.42 0.00 0.00
434.46 0.00 0.00
461.04 0.00 0.00
489.24 0.00 0.00
519.16 0.00 0.00
550.92 0.00 0.00
584.61 0.00 0.00
620.37 0.00 0.00
658.32 0.00 0.00
698.59 0.00 0.00
741.32 0.00 0.00
786.66 0.00 0.00
834.78 0.00 0.00
885.84 0.00 0.00
940.03 0.00 0.00
997.53 0.00 0.00
1058.54 0.00 0.00
1123.29 0.00 0.00
1192.00 0.00 0.00
1264.91 0.00 0.00
1342.28 0.00 0.00
1424.39 0.00 0.00
