0.20 2.00 68138349.17
0.22 4.00 114231737.54
0.23 0.00 0.00
0.24 1.00 20065831.03
0.26 2.00 33639716.42
0.28 4.00 56395896.05
0.29 4.00 47272947.43
0.31 2.00 19812891.67
0.33 9.00 74735261.50
0.35 4.00 27842499.46
0.37 9.00 52511680.59
0.39 5.00 24453925.92
0.42 7.00 28697350.87
0.44 11.00 37800855.82
0.47 15.00 43208121.55
0.50 17.00 41047643.33
0.53 19.00 38455466.77
0.56 19.00 32234672.85
0.59 29.00 41241347.19
0.63 10.00 11920652.42
0.66 30.00 29976882.08
0.70 40.00 33503515.21
0.75 34.00 23871212.63
0.79 55.00 32368564.04
0.84 59.00 29105692.39
0.89 72.00 29773068.70
0.95 90.00 31195991.42
1.00 92.00 26730635.86
1.06 119.00 28982350.45
1.13 136.00 27764555.83
1.20 172.00 29433739.94
1.27 190.00 27254347.06
1.35 220.00 26452702.13
1.43 260.00 26205104.04
1.51 304.00 25683328.33
1.61 351.00 24857074.63
1.70 412.00 24457118.93
1.81 497.00 24730314.98
1.92 542.00 22606728.84
2.03 625.00 21851619.81
2.16 748.00 21921506.46
2.29 854.00 20979341.30
2.42 976.00 20097821.05
2.57 1124.00 19401291.83
2.73 1302.00 18838247.60
2.89 1450.00 17585823.03
3.07 1654.00 16814942.29
3.25 1738.00 14810674.17
3.45 2062.00 14729191.08
3.66 2252.00 13484157.02
3.88 2563.00 12863797.67
4.12 2783.00 11708438.54
4.37 3052.00 10763053.11
4.63 3177.00 9391465.09
4.91 3482.00 8627998.88
5.21 3922.00 8146181.50
5.52 4195.00 7303711.96
5.86 4440.00 6479773.45
6.21 4795.00 5865845.82
6.59 5252.00 5385573.15
6.99 5589.00 4804038.74
7.41 6104.00 4397968.31
7.86 6470.00 3907572.38
8.34 7038.00 3563011.24
8.84 7579.00 3216214.58
9.38 8082.00 2874862.88
9.95 8491.00 2531758.69
10.55 8996.00 2248423.39
11.19 9630.00 2017530.53
11.87 9968.00 1750519.84
12.58 10638.00 1565972.65
13.35 11160.00 1377062.22
14.16 11733.00 1213566.61
15.01 12145.00 1052973.03
15.92 13242.00 962362.05
16.89 13660.00 832148.41
17.91 14447.00 737722.35
19.00 15347.00 656907.07
20.15 15855.00 568868.48
21.37 16852.00 506829.93
22.66 17368.00 437850.44
24.04 17597.00 371860.29
25.49 18505.00 327789.80
27.04 19009.00 282247.95
28.67 19211.00 239103.91
30.41 19593.00 204410.32
32.25 20504.00 179310.47
34.21 21006.00 153984.00
36.28 22173.00 136245.41
38.48 22893.00 117913.98
40.81 23333.00 100739.17
43.28 24699.00 89386.58
45.90 25217.00 76498.26
48.68 25529.00 64916.80
51.63 26681.00 56870.97
54.76 27388.00 48934.37
58.08 27642.00 41398.85
61.60 28776.00 36125.55
65.33 29763.00 31320.30
69.29 30875.00 27234.62
73.49 30768.00 22749.87
77.94 31134.00 19296.55
82.66 31473.00 16351.14
87.67 32475.00 14142.44
92.98 32260.00 11776.19
98.61 36294.00 11105.56
104.59 34620.00 8879.69
110.92 35930.00 7724.90
117.64 34348.00 6190.17
124.77 32321.00 4882.60
132.33 24115.00 3053.65
140.34 0.00 0.00
148.85 0.00 0.00
157.86 0.00 0.00
167.43 0.00 0.00
177.57 0.00 0.00
188.33 0.00 0.00
199.74 0.00 0.00
211.84 0.00 0.00
224.68 0.00 0.00
238.29 0.00 0.00
252.72 0.00 0.00
268.03 0.00 0.00
284.27 0.00 0.00
301.49 0.00 0.00
319.76 0.00 0.00
339.13 0.00 0.00
359.68 0.00 0.00
381.47 0.00 0.00
404.58 0.00 0.00
429.09 0.00 0.00
455.09 0.00 0.00
482.66 0.00 0.00
511.90 0.00 0.00
542.91 0.00 0.00
575.80 0.00 0.00
610.69 0.00 0.00
647.69 0.00 0.00
686.92 0.00 0.00
728.54 0.00 0.00
772.68 0.00 0.00
819.49 0.00 0.00
869.14 0.00 0.00
921.79 0.00 0.00
977.64 0.00 0.00
1036.87 0.00 0.00
1099.69 0.00 0.00
1166.31 0.00 0.00
1236.97 0.00 0.00
1311.91 0.00 0.00
