0.21 2.00 67255412.33
0.22 0.00 0.00
0.23 0.00 0.00
0.25 0.00 0.00
0.26 1.00 16461623.16
0.28 3.00 41308341.92
0.29 5.00 57587783.81
0.31 5.00 48169730.72
0.33 3.00 24175158.03
0.35 3.00 20221491.01
0.37 4.00 22552555.70
0.39 5.00 23580316.50
0.42 9.00 35503076.48
0.44 4.00 13198583.45
0.47 5.00 13800066.80
0.50 10.00 23086337.34
0.53 13.00 25103960.47
0.56 12.00 19383133.59
0.60 12.00 16213166.47
0.64 17.00 19212300.47
0.67 25.00 23632752.70
0.72 22.00 17395656.98
0.76 27.00 17857710.23
0.81 27.00 14937214.74
0.86 46.00 21286661.05
0.91 43.00 16644165.35
0.96 43.00 13922136.09
1.02 70.00 18957423.49
1.09 90.00 20387671.82
1.15 97.00 18379797.06
1.22 128.00 20287232.21
1.30 141.00 18692861.84
1.38 160.00 17742733.07
1.46 213.00 19757136.15
1.55 235.00 18232914.87
1.65 277.00 17976778.36
1.75 302.00 16393922.99
1.86 356.00 16164780.01
1.97 414.00 15724034.74
2.09 482.00 15312797.69
2.22 558.00 14828101.78
2.35 696.00 15470503.62
2.50 790.00 14688118.12
2.65 914.00 14214419.02
2.81 1063.00 13828021.16
2.99 1205.00 13111659.75
3.17 1369.00 12459996.63
3.36 1589.00 12097126.63
3.57 1699.00 10819210.27
3.79 1949.00 10381446.60
4.02 2151.00 9583635.74
4.27 2504.00 9331856.80
4.53 2748.00 8566320.57
4.81 3061.00 7981504.75
5.10 3335.00 7273796.36
5.42 3852.00 7027412.25
5.75 4171.00 6364923.60
6.10 4656.00 5943056.10
6.48 5085.00 5429147.85
6.87 5477.00 4891333.84
7.29 5981.00 4467887.40
7.74 6333.00 3957143.12
8.22 6791.00 3549358.39
8.72 7241.00 3165618.12
9.26 7556.00 2763094.75
9.82 8095.00 2476079.22
10.43 8556.00 2189083.41
11.07 9040.00 1934656.28
11.74 9579.00 1714744.48
12.46 10414.00 1559339.45
13.23 11081.00 1387860.77
14.04 11620.00 1217354.11
14.90 12284.00 1076451.48
15.81 12963.00 950175.93
16.78 13915.00 853150.34
17.81 14626.00 750087.24
18.91 15285.00 655685.39
20.07 16223.00 582110.03
21.30 17074.00 512451.83
22.60 17897.00 449305.63
23.99 18921.00 397328.36
25.46 19826.00 348244.63
27.02 20921.00 307380.01
28.68 22763.00 279747.70
30.44 25130.00 258329.13
32.31 26056.00 224043.57
34.29 27125.00 195091.50
36.39 26807.00 161272.63
38.62 28117.00 141489.85
40.99 28889.00 121599.74
43.51 29615.00 104269.13
46.17 28629.00 84312.90
49.01 29911.00 73682.21
52.01 32508.00 66983.19
55.20 34223.00 58984.44
58.59 36434.00 52525.49
62.18 37717.00 45482.49
66.00 36943.00 37263.46
70.04 36102.00 30459.73
74.34 37995.00 26814.22
78.90 41695.00 24613.11
83.74 44857.00 22149.13
88.87 47960.00 19808.40
94.32 51764.00 17883.06
100.11 55234.00 15961.16
106.25 53973.00 13046.03
112.77 54342.00 10987.05
119.68 50509.00 8541.97
127.02 52306.00 7399.20
134.82 59670.00 7060.46
143.08 71173.00 7044.28
151.86 16372.00 1355.40
161.17 0.00 0.00
171.06 0.00 0.00
181.55 0.00 0.00
192.69 0.00 0.00
204.50 0.00 0.00
217.05 0.00 0.00
230.36 0.00 0.00
244.49 0.00 0.00
259.48 0.00 0.00
275.40 0.00 0.00
292.29 0.00 0.00
310.22 0.00 0.00
329.25 0.00 0.00
349.44 0.00 0.00
370.87 0.00 0.00
393.62 0.00 0.00
417.76 0.00 0.00
443.38 0.00 0.00
470.58 0.00 0.00
499.44 0.00 0.00
530.07 0.00 0.00
562.58 0.00 0.00
597.09 0.00 0.00
633.71 0.00 0.00
672.58 0.00 0.00
713.83 0.00 0.00
757.61 0.00 0.00
804.08 0.00 0.00
853.40 0.00 0.00
905.74 0.00 0.00
961.29 0.00 0.00
1020.25 0.00 0.00
1082.83 0.00 0.00
1149.24 0.00 0.00
1219.73 0.00 0.00
1294.54 0.00 0.00
1373.94 0.00 0.00
1458.21 0.00 0.00
